bin_mid,avg_sample_graph,avg_participant,cd_participant,uc_participant,nonibd_participant
0.5397738693467338,0.6316611599202775,0.6405740173071797,0.5749513889296943,0.6855876222258727,0.71483260466539
0.5447487437185929,0.6167138839306125,0.6313194332504606,0.564677487384604,0.6673602262518757,0.7178914910677825
0.5497236180904523,0.6158770610177575,0.6279097701564149,0.5583583922526322,0.6608128102754349,0.7236973736802046
0.5546984924623115,0.6173368428596346,0.6128507346724822,0.5447948111678625,0.6472047305580356,0.7040882846211125
0.5596733668341709,0.5994487871357373,0.6070932472003476,0.5557044796644667,0.6355098568926321,0.6731294043551752
0.5646482412060301,0.5950174407395414,0.5943111052769391,0.5277437359324583,0.6265174776762162,0.6851640781710047
0.5696231155778895,0.6016976955339857,0.6045793458466999,0.519755380346697,0.694342171152445,0.6641298656862309
0.5745979899497488,0.5717264981368306,0.5734786049349423,0.4966784275143153,0.6180684990011901,0.6697213760520159
0.579572864321608,0.5939333128870106,0.6047844131152287,0.5305617656951948,0.6403346550842586,0.7065007635741055
0.5845477386934674,0.5715179257663163,0.5791755455850177,0.50360482367862,0.6194510220033652,0.6780321533838433
0.5895226130653266,0.558512936143302,0.5626031995511225,0.4862432038289137,0.6109615827946728,0.6536512106589657
0.594497487437186,0.5789381131907296,0.5857995169069028,0.5252730601544751,0.6310566725116404,0.6499767541945662
0.5994723618090452,0.5672257933933148,0.5752909788029068,0.5161590224214488,0.5776851959084975,0.6862437213377213
0.6044472361809046,0.5590425702981974,0.5619704192746657,0.47844477697828663,0.5852213922233099,0.6957686087500359
0.6094221105527637,0.5511948064757349,0.5705046856588042,0.4870737734210327,0.6158621477903665,0.6786132144257926
0.6143969849246231,0.5348621934200903,0.5433285217598351,0.4749497654504213,0.5738931901520371,0.6395592049792438
0.6193718592964825,0.5309872612958952,0.536774421982163,0.4627789472716608,0.5562026212908999,0.6566562587615097
0.6243467336683417,0.5315179177235022,0.5335024141071736,0.45118746755555933,0.5623688216514657,0.6584929949245562
0.6293216080402011,0.5296962703053266,0.5335391880381045,0.4557278413742099,0.5557843827455907,0.6575088608061866
