level,cond,step,n,k_max_mean,k_max_sd,n_active_vertices_mean,n_active_vertices_sd,n_active_edges_mean,n_active_edges_sd,n_sources_sampled_mean,n_sources_sampled_sd,n_baseline_pairs_mean,n_baseline_pairs_sd,n_source_requested_mean,n_source_requested_sd,n_target_requested_per_source_mean,n_target_requested_per_source_sd,length_failure_value_mean,length_failure_value_sd,mean_reachable_fraction_sampled_sources_mean,mean_reachable_fraction_sampled_sources_sd,step_mean,step_sd,n_pairs_mean,n_pairs_sd,reachable_count_mean,reachable_count_sd,reachable_fraction_mean,reachable_fraction_sd,failure_fraction_mean,failure_fraction_sd,finite_path_length_mean_mean,finite_path_length_mean_sd,finite_path_length_median_mean,finite_path_length_median_sd,finite_path_length_max_mean,finite_path_length_max_sd,finite_bottleneck_w_mean_mean,finite_bottleneck_w_mean_sd,finite_bottleneck_w_median_mean,finite_bottleneck_w_median_sd,finite_mean_w2_mean_mean,finite_mean_w2_mean_sd,finite_mean_w2_median_mean,finite_mean_w2_median_sd,penalized_path_length_mean_mean,penalized_path_length_mean_sd,penalized_path_length_median_mean,penalized_path_length_median_sd,penalized_bottleneck_w_mean_mean,penalized_bottleneck_w_mean_sd,penalized_bottleneck_w_median_mean,penalized_bottleneck_w_median_sd,penalized_mean_w2_mean_mean,penalized_mean_w2_mean_sd,penalized_mean_w2_median_mean,penalized_mean_w2_median_sd,n_samples_for_participant_mean,n_samples_for_participant_sd
sample graphwise,cd,7,589,8.0,0.0,3782.1137521222413,275.7030136693522,12755.081494057726,1296.5375347814881,10.0,0.0,173.42275042444822,19.80858036136408,10.0,0.0,20.0,0.0,25.0,0.0,0.5096922429413099,0.07028385855236322,7.0,0.0,173.42275042444822,19.80858036136408,68.26825127334465,22.49948561188323,0.3906386077066292,0.11161417205601332,0.6093613922933707,0.11161417205601333,6.907985887527672,0.8704002427076165,6.615449915110356,0.9496218582349051,12.103565365025467,2.514029400121403,0.5191477681975443,0.1409403347811845,0.49783123249745853,0.18869925060892365,0.12121079696590421,0.07538719811912532,0.09932611914000175,0.07711564749474017,17.95027691987345,1.989457502077013,22.56706281833616,5.495499164531021,0.8097445593680415,0.08143976849043988,0.9663025379316076,0.10639958790266354,0.6555207145108942,0.10592779252636983,0.8731970218049044,0.28828882924548493,,
sample graphwise,uc,7,360,8.0,0.0,3790.036111111111,254.6622519826536,12828.941666666668,1265.6971484510907,10.0,0.0,174.0861111111111,20.36829852679264,10.0,0.0,20.0,0.0,25.0,0.0,0.5120774235043277,0.0705049800814331,7.0,0.0,174.0861111111111,20.36829852679264,69.78611111111111,20.744914407281417,0.39934357502763806,0.10510475472910778,0.6006564249723619,0.10510475472910778,6.887759316060349,0.975800845114074,6.545833333333333,0.9775163397327149,12.344444444444445,2.7815307980043853,0.534769283450178,0.13447809895346446,0.5119481613661179,0.18043686188195202,0.1317099113519829,0.08137993839881152,0.10987538947227311,0.08583158415871228,17.77238896198325,1.912246953138184,22.431944444444444,5.612382797313477,0.8123356981580442,0.07929139170829146,0.9657148664668536,0.10096626761013063,0.6524198296277335,0.1004792028304535,0.8690532090491754,0.28783352950549806,,
sample graphwise,nonibd,7,357,8.0,0.0,3759.450980392157,228.6020136619521,12805.06162464986,1123.8798876235144,10.0,0.0,172.2268907563025,20.322788870513335,10.0,0.0,20.0,0.0,25.0,0.0,0.5044355256048159,0.06908204308039745,7.0,0.0,172.2268907563025,20.322788870513335,68.57422969187675,22.247857852577045,0.395328634410664,0.11208479995030216,0.604671365589336,0.11208479995030216,6.735343617690696,0.8920144517004823,6.4145658263305325,0.9192072118559333,11.843137254901961,2.6031739333704884,0.5759938681902871,0.12949323852806072,0.5573963436939059,0.17509072273486526,0.1552989876682573,0.08315488598814087,0.13536543260879014,0.0881727285330309,17.796974507320797,2.011311611826457,22.45798319327731,5.5997123145140035,0.8303212887096961,0.07656117598077901,0.9731415108544873,0.0861996881528261,0.6650068196843996,0.10475761660148902,0.8781211801314865,0.2743459062871195,,
sample graphwise,overall,8,1306,8.0,0.0,3778.102603369066,258.04000641178845,12789.10336906585,1243.3909973601899,10.0,0.0,173.27871362940274,20.11742991538385,10.0,0.0,20.0,0.0,25.0,0.0,0.50891277656578,0.07007946794462293,8.0,0.0,173.27871362940274,20.11742991538385,63.66232771822359,21.18535724999476,0.3649104850054745,0.10693510568424396,0.6350895149945255,0.10693510568424396,6.962161281364799,0.9348673471119929,6.645482388973966,0.983149900042334,12.260336906584993,2.6583805839395334,0.5427666376784146,0.13729197374334484,0.5221260960588252,0.18458156980919052,0.1338563968576652,0.08018853003879312,0.1130206805710427,0.08266542756246553,18.432146787761756,1.9068286860195967,23.485068912710567,4.392667463567069,0.8312584953130591,0.07525796257646011,0.9825443705719792,0.07218690472495848,0.6829718626442334,0.10067348549303819,0.9200821287332202,0.2331429357110346,,
sample graphwise,cd,8,589,8.0,0.0,3782.1137521222413,275.7030136693522,12755.081494057726,1296.5375347814881,10.0,0.0,173.42275042444822,19.80858036136408,10.0,0.0,20.0,0.0,25.0,0.0,0.5096922429413099,0.07028385855236322,8.0,0.0,173.42275042444822,19.80858036136408,63.04923599320883,21.73866904881522,0.36065653095852784,0.10897712992422454,0.6393434690414721,0.10897712992422454,7.015291955693082,0.8850619609151456,6.695246179966044,0.9481880578480617,12.308998302207131,2.6059101916589573,0.5226038377831868,0.1399404787614879,0.5013584342603539,0.18783605257796365,0.12149516350377995,0.0753651724841108,0.10028408957122276,0.07601883589152807,18.53054591915597,1.9317488028396705,23.439728353140918,4.422432850829499,0.8256565524112154,0.07667679840015579,0.9819901567283507,0.07384505209606618,0.682072224693869,0.10273062936967,0.9158376699438778,0.23787883909927468,,
sample graphwise,uc,8,360,8.0,0.0,3790.036111111111,254.6622519826536,12828.941666666668,1265.6971484510907,10.0,0.0,174.0861111111111,20.36829852679264,10.0,0.0,20.0,0.0,25.0,0.0,0.5120774235043277,0.0705049800814331,8.0,0.0,174.0861111111111,20.36829852679264,64.69444444444444,19.932412805451165,0.37009452533563486,0.10124667644679243,0.6299054746643651,0.10124667644679243,6.992012279373786,1.0241520141181533,6.688888888888889,1.0582421949676153,12.466666666666667,2.800595174839329,0.5394673382855653,0.13340337494198284,0.5177765242941142,0.18275726163707326,0.13236873018389725,0.08107822377713346,0.11000588232268957,0.08312218615659973,18.341341287647893,1.828138194126382,23.56111111111111,4.331459708906057,0.8277357719048928,0.07458262699110987,0.9804247973790723,0.07653253141153837,0.6780551917813756,0.09656520345388839,0.9251106583044628,0.22872299166141247,,
sample graphwise,nonibd,8,357,8.0,0.0,3759.450980392157,228.6020136619521,12805.06162464986,1123.8798876235144,10.0,0.0,172.2268907563025,20.322788870513335,10.0,0.0,20.0,0.0,25.0,0.0,0.5044355256048159,0.06908204308039745,8.0,0.0,172.2268907563025,20.322788870513335,63.63305322128851,21.445059108000308,0.3667013096967737,0.10881963260449584,0.6332986903032263,0.10881963260449586,6.8444012632622915,0.9097914435337616,6.519607843137255,0.9495137264943726,11.971988795518207,2.570964727515055,0.579359458181818,0.12914488801311483,0.5607759521781408,0.17470542477832934,0.15575086870078808,0.08239959654765593,0.13707440457188605,0.08741822506028857,18.361370573895655,1.9352651137413706,23.483193277310924,4.403620600916653,0.844053242641143,0.07198713726589755,0.9855961305253225,0.06438468439172094,0.6894141266873526,0.10096882638200554,0.9220141051513583,0.2295100993804318,,
participant average,overall,0,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,0.0,0.0,173.23417343619775,7.637956972165621,173.23417343619775,7.637956972165621,1.0,0.0,0.0,0.0,4.599034165553363,0.2299071054705307,4.321857782774318,0.2147524438044448,10.516136764146443,0.7991479120164192,0.4700526920542404,0.0897972168939197,0.44679871826643774,0.11194317568678747,0.13165110216586673,0.054650924336817876,0.10095407109939085,0.059740164908986,4.599034165553363,0.2299071054705307,4.321857782774318,0.2147524438044448,0.4700526920542404,0.0897972168939197,0.44679871826643774,0.11194317568678747,0.13165110216586673,0.054650924336817876,0.10095407109939085,0.059740164908986,12.320754716981131,5.208025682144241
participant average,cd,0,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,0.0,0.0,173.26577581721162,8.487047468695941,173.26577581721162,8.487047468695941,1.0,0.0,0.0,0.0,4.6404614178444925,0.18991022181999304,4.34492748898325,0.19619154672856873,10.541211212487429,0.7509194537087467,0.453102107695764,0.09544751913997211,0.42770615381898525,0.11663375531994022,0.12414517018463606,0.05869066934646083,0.09165903785728148,0.064359889033177,4.6404614178444925,0.18991022181999304,4.34492748898325,0.19619154672856873,0.453102107695764,0.09544751913997211,0.42770615381898525,0.11663375531994022,0.12414517018463606,0.05869066934646083,0.09165903785728148,0.064359889033177,11.78,4.830279495018896
participant average,uc,0,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,0.0,0.0,173.87985129940873,7.34191484657512,173.87985129940873,7.34191484657512,1.0,0.0,0.0,0.0,4.614086034685544,0.29184024777088075,4.337871193893875,0.25436502270670946,10.795215583748696,0.8882439086756914,0.46955058175184533,0.08108541483700282,0.4464331103357565,0.10752940700956312,0.13026244396408596,0.050189813003549466,0.10080602991109101,0.05568389334950142,4.614086034685544,0.29184024777088075,4.337871193893875,0.25436502270670946,0.46955058175184533,0.08108541483700282,0.4464331103357565,0.10752940700956312,0.13026244396408596,0.050189813003549466,0.10080602991109101,0.05568389334950142,12.0,5.501514942874069
participant average,nonibd,0,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,0.0,0.0,172.4283867074661,5.999424057994867,172.4283867074661,5.999424057994867,1.0,0.0,0.0,0.0,4.501998831379442,0.18677783704779916,4.259015950311497,0.18459830090733997,10.145902648565034,0.6170759979831146,0.5032293277079202,0.07819769811441153,0.4839370436623247,0.09750252741254083,0.14768788467028815,0.04772960734964026,0.11899995178225489,0.050147425079987026,4.501998831379442,0.18677783704779916,4.259015950311497,0.18459830090733997,0.5032293277079202,0.07819769811441153,0.4839370436623247,0.09750252741254083,0.14768788467028815,0.04772960734964026,0.11899995178225489,0.050147425079987026,13.73076923076923,5.302812695655684
participant average,overall,1,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,1.0,0.0,173.23417343619775,7.637956972165621,149.9169621495453,9.249678776604313,0.8637884605085149,0.03202943940319116,0.13621153949148507,0.03202943940319114,5.298027929651234,0.2647779267085736,4.997039983195066,0.25437524362946945,10.865660558109992,0.9171096761489304,0.4908535251775059,0.0907441122389608,0.4704366258424862,0.1121001449019116,0.1324011933262025,0.05546468627198513,0.10701421847000056,0.06074196863817,7.986933599724607,0.6349440181814026,5.473712828420349,0.5061585044072634,0.5592653544639792,0.08302168049830332,0.5312536099890386,0.11060244432379616,0.2501116552912871,0.05864715626437226,0.13624396261901042,0.06851354484636739,12.320754716981131,5.208025682144241
participant average,cd,1,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,1.0,0.0,173.26577581721162,8.487047468695941,150.6391590297948,9.547063879090725,0.8673657883695566,0.03204468472589804,0.13263421163044334,0.03204468472589802,5.343786490330075,0.2154123786409545,5.055352916130847,0.22193106746318497,10.905257686570916,0.7945668161335467,0.47599640448948544,0.09572919380029525,0.45238720049482056,0.11488177359701468,0.12498614683685572,0.05883045604914863,0.09752373119986103,0.06355426493257972,7.95652537551539,0.6479299458706671,5.461740718204038,0.35565021746965486,0.544746963715735,0.08458455551758137,0.5179462307904824,0.1142333504666565,0.24043665050579668,0.0589122998944468,0.1251129569876702,0.07044316753350449,11.78,4.830279495018896
participant average,uc,1,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,1.0,0.0,173.87985129940873,7.34191484657512,149.88307257938266,9.330876627106125,0.860922653126615,0.032408728288399524,0.13907734687338497,0.03240872828839952,5.316741028440714,0.3275826190473053,4.987168420873832,0.2821783500447387,11.12643184319756,1.1567256089698725,0.48842405364190095,0.08396186712121143,0.4707649148245085,0.11011578264053065,0.1309487809306634,0.05193184052653036,0.10607481506978628,0.058125671383788456,8.056319320262352,0.649566707870133,5.4790813058157255,0.6099490972162812,0.5586524283730027,0.08075087894383476,0.5264821445464923,0.10333771684954758,0.2516404789715129,0.058937939481239245,0.13510949364775962,0.06424190904978952,12.0,5.501514942874069
participant average,nonibd,1,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,1.0,0.0,172.4283867074661,5.999424057994867,148.56722534540697,8.380922705181153,0.8602156846779346,0.03080510418908961,0.13978431532206542,0.030805104189089584,5.188438660511749,0.23733217843711465,4.896289991766141,0.24578371922542008,10.488622289814863,0.668918779881898,0.5222281475032429,0.07998972555403905,0.5047682642241251,0.10027840544576443,0.1483367585697991,0.04911430627288121,0.1263490825282085,0.05318019194291085,7.965350507198783,0.5845040683682012,5.490541720303205,0.6094113226155592,0.5878925590848062,0.07478408997785625,0.562350260881508,0.10546320464508627,0.2669534064015853,0.053607292894486146,0.15895874533841553,0.06385198287087818,13.73076923076923,5.302812695655684
participant average,overall,2,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,2.0,0.0,173.23417343619775,7.637956972165621,126.69978396831712,9.226066563442108,0.7289574063366797,0.03905238028353711,0.2710425936633202,0.039052380283537115,5.6303794172810875,0.2791922054036745,5.358294932179657,0.2695422710248883,10.94149561580699,0.8335200946892803,0.5101193276617332,0.089819875901019,0.4925177625055481,0.10785629136735317,0.13718538303296537,0.05529103188098263,0.112642079233201,0.05924456160502824,10.886420516294871,0.7440628042022147,7.305768443456449,1.4795984916211093,0.6413227923952471,0.07091017202667559,0.6389785334476448,0.1063658524971264,0.37029864525050704,0.0553566744957123,0.21839391567500327,0.09168599197643282,12.320754716981131,5.208025682144241
participant average,cd,2,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,2.0,0.0,173.26577581721162,8.487047468695941,126.56810160141679,10.269940872669402,0.7271765789914743,0.04459913291496323,0.2728234210085257,0.044599132914963244,5.6973254581866035,0.25565683089034047,5.428710430839856,0.24590989484088938,11.040203323680103,0.7947563942968456,0.494777774584752,0.09612722344523525,0.47304351969910535,0.11409174999435248,0.1291300256698759,0.059651237352094516,0.10251257552944647,0.0628902936369066,10.966364542320607,0.8601270397959312,7.401305482887762,1.6581584611792888,0.6316662530536636,0.0726958413724209,0.6290065325145029,0.10891227600813197,0.366108696251164,0.05819134497735335,0.2095295385060411,0.10545065180975868,11.78,4.830279495018896
participant average,uc,2,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,2.0,0.0,173.87985129940873,7.34191484657512,127.87092103812593,7.452577279853816,0.7345533193364963,0.028572815665769496,0.2654466806635035,0.028572815665769483,5.6095169187234415,0.2773055804039228,5.31046651624152,0.25788719510745245,11.009909087798777,0.8840563347781427,0.5079529161526574,0.08250095497266198,0.49022714643696413,0.09993038629879518,0.13628124262055558,0.051502125769881044,0.11296262391833352,0.05701258708416796,10.759988613532565,0.5358495520717766,6.987928151681854,1.1154157207935895,0.6368560028039005,0.06643403275813635,0.6294395480542068,0.09353575250949162,0.36489768265874606,0.04852813490009787,0.2053720041281687,0.06545239729062172,12.0,5.501514942874069
participant average,nonibd,2,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,2.0,0.0,172.4283867074661,5.999424057994867,125.60170728565377,8.791553580066081,0.7259252516161327,0.037404250445550874,0.2740747483838673,0.03740425044555089,5.525709144644679,0.2886005839910932,5.27806714545405,0.29079275170501384,10.672734479137402,0.7871549542400516,0.542122019935631,0.07606041297861973,0.5326112479816886,0.09235229599034243,0.15371969382245643,0.04648734433427372,0.1317520347960377,0.04889173164919981,10.878564969432643,0.687219769468769,7.48878216582846,1.426392900613687,0.6650470483498458,0.06692740715849843,0.6691619799268841,0.10959724574436118,0.38458811939358356,0.054701803646902,0.2504660774001243,0.08105016834086988,13.73076923076923,5.302812695655684
participant average,overall,3,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,3.0,0.0,173.23417343619775,7.637956972165621,108.18383876243526,8.851649189289372,0.6218695372003531,0.03912209791002285,0.3781304627996469,0.03912209791002285,5.970096210417227,0.28323069781374427,5.674638805777438,0.2911385737785093,11.143570188935529,0.8065013065004979,0.5204851447446666,0.08918143090401036,0.501066649096105,0.10649756451619946,0.13693347363232583,0.0559884154372308,0.11344818981267586,0.05969779721912912,13.169785272789062,0.7534075006141739,10.509320043953743,1.9178709103859497,0.6999528802292969,0.06105613487388726,0.7485457068824455,0.09658317921212645,0.46240942669387736,0.05089218248156392,0.35295741898818467,0.10565086339174648,12.320754716981131,5.208025682144241
participant average,cd,3,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,3.0,0.0,173.26577581721162,8.487047468695941,108.03491438620009,9.603614275260771,0.6198932339799397,0.042509909902416945,0.3801067660200604,0.042509909902416945,6.008157496553629,0.25862907651607175,5.693689093563741,0.2679038241001983,11.238814695116284,0.7445272252704143,0.5064225894415137,0.09627647091170419,0.48519555857456564,0.11463312771034675,0.12969905919002414,0.06154546483995119,0.10430614344630883,0.06514610385454339,13.228831124597635,0.8139367803675611,10.600140001721407,2.0523028963235967,0.6926637641714933,0.06176549905504778,0.7442797813623695,0.09512075058670898,0.45973032855913354,0.05241784598690991,0.35000206666910494,0.11217646225872682,11.78,4.830279495018896
participant average,uc,3,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,3.0,0.0,173.87985129940873,7.34191484657512,109.27181258256809,7.031523319870959,0.6275172874653598,0.030587900831073347,0.37248271253464005,0.030587900831073333,5.973613921372495,0.30882869281842484,5.68220361793723,0.3077198185398025,11.194562299697582,0.862541132024115,0.5174871827416009,0.0820358595178038,0.49821089916494715,0.09976924946088568,0.13519642689763955,0.05110680129460438,0.11280923961838019,0.055086468370059496,13.061335293029298,0.6232186709485386,10.353440254948534,1.7301383560298071,0.6954914248862081,0.05771332417916326,0.7408847552651514,0.09363530199772148,0.45661551906035797,0.0443127972571141,0.34323021273370646,0.09656941932930502,12.0,5.501514942874069
participant average,nonibd,3,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,3.0,0.0,172.4283867074661,5.999424057994867,107.2148773858112,9.092492591175471,0.619153485395371,0.040416043967275724,0.38084651460462904,0.04041604396727575,5.892842532129606,0.282134724803087,5.629275007542479,0.3089686432504923,10.901570626170168,0.8052115377830504,0.5509877072542672,0.07425277691596167,0.5348830730965554,0.08857790376472051,0.15285009379215939,0.04609144327977505,0.1317662984337229,0.048680224204685894,13.181370149803078,0.7560187186299443,10.51452757402194,1.8434025964561584,0.7191182441978684,0.05937974407354386,0.7655889693640854,0.10060452975413886,0.4742468165301376,0.05307544782953577,0.36986448835696645,0.10067622722788398,13.73076923076923,5.302812695655684
participant average,overall,4,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,4.0,0.0,173.23417343619775,7.637956972165621,94.16337893654168,8.698325412629506,0.540886453308238,0.040207952769519044,0.459113546691762,0.040207952769519044,6.271953700378174,0.29961433171801777,5.965470994401775,0.3180380968950659,11.477686676341078,0.8509424917075575,0.5267234339623305,0.08920475389059197,0.5054465486109596,0.10669581454024255,0.13586438191368344,0.05606299744895871,0.11308107721933895,0.05938479816018103,14.87480864112949,0.7659490852176828,14.213410075401933,2.3400262595795285,0.7421739066500671,0.05385014119101904,0.8384604142894057,0.08676033119243344,0.5317799339611886,0.04759192831916102,0.5038844718480293,0.12369867355723252,12.320754716981131,5.208025682144241
participant average,cd,4,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,4.0,0.0,173.26577581721162,8.487047468695941,93.84210123547052,9.282962648646803,0.5381670423508115,0.04210439735790703,0.4618329576491886,0.04210439735790702,6.316243268195698,0.2807197371149177,6.035876051156035,0.2933149883006619,11.550246183304736,0.8223039748793469,0.5128213147605767,0.09603646663477595,0.4899036249261379,0.11368993416543344,0.12824827438916506,0.06112063705655271,0.10363652009036667,0.06418384912165674,14.949055321757394,0.8043640515034406,14.592190295548216,2.404371618852734,0.7363569159076294,0.05371024613962545,0.8393097377244153,0.08110071820125801,0.5300979000346286,0.04794355502631604,0.5139894334744453,0.12518895988957254,11.78,4.830279495018896
participant average,uc,4,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,4.0,0.0,173.87985129940873,7.34191484657512,95.11800042338373,6.6674922281119855,0.5459310697740464,0.031976310245673746,0.4540689302259536,0.03197631024567375,6.287540646318906,0.31073949686623126,5.94111338035167,0.3179554703872668,11.559801300101812,0.9029304914456552,0.523137495169266,0.08230399224553482,0.5025202093599567,0.09999412175505017,0.13426250778541504,0.05141213289542319,0.112075876026815,0.05477743905678946,14.784198194269377,0.6432023688526919,13.714683269797012,1.9746332184375404,0.7381133972648739,0.05027063973385848,0.8300386710247083,0.08678994616797672,0.526836889331307,0.04039038883549083,0.4788778272012357,0.10946763561526099,12.0,5.501514942874069
participant average,nonibd,4,26,8.0,0.0,3775.3989677556306,149.3434070909981,12886.40845353135,722.4951889673285,10.0,0.0,172.4283867074661,5.999424057994867,10.0,0.0,20.0,0.0,25.0,0.0,0.5064941937433676,0.023993032716229833,4.0,0.0,172.4283867074661,5.999424057994867,93.67973433839919,9.485082589665964,0.5402953784581253,0.04425111427228426,0.45970462154187486,0.04425111427228427,6.168796516951323,0.29719808738915965,5.858181593778321,0.3294651339801337,11.243401520148572,0.7989074100969376,0.5575959002653927,0.07449706416638906,0.5387133317560048,0.09185255721321921,0.15235905883960546,0.046834537784316545,0.13240353461258256,0.049467084733070106,14.836577078606723,0.8054280778103557,14.060440581587828,2.4741527341761875,0.7580456304453626,0.05498004886024224,0.8465444960659608,0.09591572178516897,0.5407181276236668,0.05308438081755276,0.513305674081991,0.13194731722359632,13.73076923076923,5.302812695655684
participant average,overall,5,106,8.0,0.0,3779.732793661663,150.00871271930885,12794.522085035218,754.0244153794341,10.0,0.0,173.23417343619775,7.637956972165621,10.0,0.0,20.0,0.0,25.0,0.0,0.5086236590983204,0.030874370282431476,5.0,0.0,173.23417343619775,7.637956972165621,83.53591346045891,8.282538100760965,0.4795959783233554,0.03953913917684667,0.5204040216766446,0.03953913917684668,6.510890510222803,0.3218908075065967,6.209633162326441,0.3577752019521032,11.759989438503812,0.8609073366636181,0.5330388999307866,0.08895263083505864,0.5116533760600219,0.10695685670637488,0.13560045367609033,0.05570910948252203,0.11329356447326275,0.058537322631970624,16.140627176828986,0.736857361747732,17.69475731632533,2.5792667027575815,0.7739262432378621,0.04886258799481623,0.9042310773675734,0.06806371094425578,0.5844401927100138,0.045695161027519554,0.6565146838847375,0.1321544220884892,12.320754716981131,5.208025682144241
participant average,cd,5,50,8.0,0.0,3779.8958977935813,157.35362248404596,12740.710231177012,800.1763279144094,10.0,0.0,173.26577581721162,8.487047468695941,10.0,0.0,20.0,0.0,25.0,0.0,0.508802936015931,0.03561297155734153,5.0,0.0,173.26577581721162,8.487047468695941,82.95685445195984,8.596593326389998,0.47550302514154263,0.03993339925842063,0.5244969748584574,0.03993339925842062,6.549761538165958,0.2956658087731128,6.272399908895938,0.32707868346209057,11.705359141509094,0.748383755837532,0.5203630766581332,0.09660779540939714,0.4979340232401853,0.11496493317895973,0.12825585674894688,0.06022619639116014,0.10367676113963002,0.06217039892450044,16.235901647158652,0.7433926773907212,18.16057997664829,2.4303588252898765,0.7698551178215451,0.04883818524471966,0.9067584933925416,0.060528146889748044,0.5844033005826078,0.045676625483211795,0.6719785955924337,0.12385464039515716,11.78,4.830279495018896
participant average,uc,5,30,8.0,0.0,3783.2169358936953,137.41971256162094,12804.573655435579,690.7284017498473,10.0,0.0,173.87985129940873,7.34191484657512,10.0,0.0,20.0,0.0,25.0,0.0,0.5101704008765958,0.027367414761505646,5.0,0.0,173.87985129940873,7.34191484657512,84.52473707521698,6.5167352085432935,0.48494567736750127,0.03267168723870737,0.5150543226324987,0.032671687238707385,6.5244620777711235,0.3531889567147908,6.182125013957192,0.3851764290776797,11.983617770545015,1.0069078483524083,0.5285332752490464,0.08169139145659718,0.5066299134254603,0.10136993397390603,0.13379900135174744,0.052081992028994814,0.11244448351526486,0.055419239174810564,16.042406474215227,0.6362512322928977,17.188490878659138,2.616993648692347,0.7696242418184618,0.04584912008055712,0.8985102007988223,0.07565146076279895,0.5792540834431418,0.03983887220442073,0.6315792230244704,0.13926381252982784,12.0,5.501514942874069
