schema_version,created_utc,C,repeat,fold,split_seed,model_seed,train_samples,test_samples,train_participants,test_participants,participant_overlap,train_nonibd_samples,train_ibd_samples,test_nonibd_samples,test_ibd_samples,test_nonibd_participants,test_ibd_participants,selected_total,selected_B,selected_K0,abs_coef_mass_total,abs_coef_mass_B,abs_coef_mass_K0,n_iter,convergence_warning,convergence_warning_messages,elapsed_seconds,sample_accuracy,sample_balanced_accuracy,sample_macro_f1,sample_positive_f1,sample_brier,sample_roc_auc,sample_log_loss,sample_tn,sample_fp,sample_fn,sample_tp,participant_accuracy,participant_balanced_accuracy,participant_macro_f1,participant_positive_f1,participant_brier,participant_roc_auc,participant_log_loss,participant_tn,participant_fp,participant_fn,participant_tp,feature_block
1,2026-09-03T22:24:01.598363+00:00,0.02,3,1,2031,20263841,1049,268,85,21,0,305,744,54,214,5,16,123,123,0,3.4085728847421706,3.4085728847421706,0.0,6071,False,[],2855.038089990616,0.7574626865671642,0.6612149532710281,0.6489531064224251,0.8441247002398081,0.18114784336947226,0.7369331948771201,0.5408007211756828,27,27,38,176,0.7142857142857143,0.60625,0.60625,0.8125,0.19185023686393787,0.75,0.5665009528192995,2,3,3,13,B
1,2026-09-03T23:10:43.381159+00:00,0.02,3,2,2031,20263938,1075,242,84,22,0,266,809,93,149,7,15,135,135,0,3.506518605572637,3.506518605572637,0.0,5417,False,[],2801.7571544647217,0.5454545454545454,0.5460056289240095,0.5383601553829078,0.5955882352941176,0.26607626882835256,0.5655986144187053,0.7374562758456534,51,42,68,81,0.5454545454545454,0.5523809523809524,0.5299145299145299,0.6153846153846154,0.27124394444965466,0.5428571428571429,0.7432419082353868,4,3,7,8,B
1,2026-09-03T23:56:36.236276+00:00,0.02,3,3,2031,20264035,1024,293,85,21,0,295,729,64,229,3,18,130,130,0,2.849899577369797,2.849899577369797,0.0,5566,False,[],2752.8203325271606,0.7167235494880546,0.68367903930131,0.6472900259612178,0.8037825059101655,0.20554356881921856,0.7188182314410481,0.5980748144047661,40,24,59,170,0.7619047619047619,0.7222222222222222,0.6464646464646464,0.8484848484848485,0.18779228693735717,0.7777777777777778,0.5616037395914788,2,1,4,14,B
1,2026-09-04T00:23:43.904148+00:00,0.02,3,4,2031,20264132,1098,219,85,21,0,284,814,75,144,6,15,165,165,0,3.4907022215775214,3.4907022215775214,0.0,3423,False,[],1627.6399829387665,0.6027397260273972,0.5605555555555556,0.5603525855504534,0.6968641114982579,0.24649749891165068,0.5975,0.6952194212176107,32,43,44,100,0.6666666666666666,0.6166666666666667,0.6100795755968169,0.7586206896551724,0.2307963869779344,0.6555555555555556,0.6557640288511922,3,3,4,11,B
1,2026-09-04T01:00:33.807995+00:00,0.02,3,5,2031,20264229,1022,295,85,21,0,286,736,73,222,5,16,165,165,0,3.1765140360221267,3.1765140360221267,0.0,4254,False,[],2209.879720926285,0.7389830508474576,0.6748735036406269,0.6658625204101145,0.8221709006928406,0.20070215441110542,0.6543255584351475,0.5974883110910348,40,33,44,178,0.8095238095238095,0.7375,0.7375,0.875,0.18495711571909743,0.7250000000000001,0.5593028883131059,3,2,2,14,B
1,2026-09-04T01:35:56.778385+00:00,0.02,4,1,3040,20264850,1013,304,84,22,0,232,781,127,177,9,13,122,122,0,3.3893672248814255,3.3893672248814255,0.0,4720,False,[],2122.933537721634,0.6842105263157895,0.6387294808487922,0.6303951367781155,0.7714285714285715,0.19696741551753108,0.7793273722140664,0.5804617349799083,46,81,15,162,0.6363636363636364,0.5726495726495726,0.5416666666666666,0.75,0.19276544997922673,0.8376068376068376,0.571570256061598,2,7,1,12,B
1,2026-09-04T02:12:25.026854+00:00,0.02,4,2,3040,20264947,1056,261,85,21,0,258,798,101,160,6,15,138,138,0,3.216031799049233,3.216031799049233,0.0,4044,False,[],2188.2239038944244,0.6283524904214559,0.6001237623762377,0.601288249838575,0.7051671732522796,0.2328651796959067,0.6272277227722772,0.6646931674241845,48,53,44,116,0.7619047619047619,0.6833333333333333,0.6920821114369502,0.8387096774193549,0.19657629590509199,0.6888888888888889,0.5807190864970444,3,3,2,13,B
1,2026-09-04T02:35:42.485910+00:00,0.02,4,3,3040,20265044,1026,291,85,21,0,277,749,82,209,6,15,157,157,0,2.9621660410775803,2.9621660410775803,0.0,2932,False,[],1397.4232637882233,0.5773195876288659,0.5982903489321975,0.5572200848621299,0.6515580736543909,0.25105986798357416,0.6319873964289883,0.6967769575896179,53,29,94,115,0.6190476190476191,0.6333333333333333,0.5961538461538461,0.6923076923076923,0.23763111626916034,0.7000000000000001,0.6682861954009078,4,2,6,9,B
1,2026-09-04T03:18:08.959929+00:00,0.02,4,4,3040,20265141,1116,201,85,21,0,333,783,26,175,3,18,157,157,0,3.7121545611225883,3.7121545611225883,0.0,4819,False,[],2546.4388525485992,0.6915422885572139,0.6263736263736264,0.5561965811965812,0.8012820512820513,0.20614336676270015,0.7149450549450549,0.5960423613829314,14,12,50,125,0.6666666666666666,0.5277777777777778,0.505050505050505,0.7878787878787878,0.21245404706639862,0.6481481481481481,0.6066809952978426,1,2,5,13,B
1,2026-09-04T04:13:54.975295+00:00,0.02,4,5,3040,20265238,1057,260,85,21,0,336,721,23,237,2,19,145,145,0,3.214343169092899,3.214343169092899,0.0,6897,False,[],3345.981861114502,0.6923076923076923,0.4582645386167676,0.45286195286195285,0.8148148148148148,0.19108424419364797,0.5193542469271694,0.5631530249964681,4,19,61,176,0.7619047619047619,0.42105263157894735,0.43243243243243246,0.8648648648648649,0.19305464176804193,0.4736842105263158,0.5729827475042119,0,2,3,16,B
1,2026-09-04T04:53:14.748068+00:00,0.02,5,1,4049,20265859,1043,274,84,22,0,251,792,108,166,7,15,127,127,0,3.273200832598377,3.273200832598377,0.0,4905,False,[],2359.7386021614075,0.6861313868613139,0.6422913877733155,0.6442632850241545,0.7663043478260869,0.21709963488015432,0.6576863007585899,0.6308906809879669,47,61,25,141,0.7272727272727273,0.6476190476190476,0.65625,0.8125,0.20721652839616286,0.6095238095238096,0.606421029695229,3,4,2,13,B
1,2026-09-04T05:39:58.293538+00:00,0.02,5,2,4049,20265956,1063,254,85,21,0,273,790,86,168,7,14,117,117,0,3.580996237345971,3.580996237345971,0.0,5055,False,[],2803.5105681419373,0.6496062992125984,0.6187707641196014,0.6161382893820788,0.729483282674772,0.21201875943586498,0.7063261351052049,0.61118484368521,45,41,48,120,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.20333559958074462,0.7346938775510203,0.5911006526630271,3,4,4,10,B
1,2026-09-04T06:09:04.856706+00:00,0.02,5,3,4049,20266053,1036,281,85,21,0,316,720,43,238,3,18,170,170,0,3.1414440126391128,3.1414440126391128,0.0,3395,False,[],1746.5284502506256,0.6192170818505338,0.6608852843462967,0.5472996371410934,0.727735368956743,0.22554508681167157,0.7333398475669337,0.6444026917765578,31,12,95,143,0.7619047619047619,0.8611111111111112,0.6920821114369502,0.8387096774193549,0.22277975805587605,0.8333333333333334,0.6411463576092293,3,0,5,13,B
1,2026-09-04T06:42:17.134246+00:00,0.02,5,4,4049,20266150,1053,264,85,21,0,314,739,45,219,3,18,126,126,0,3.218798837348004,3.218798837348004,0.0,3916,False,[],1992.2521703243256,0.625,0.5885844748858448,0.5333440462799293,0.7401574803149606,0.22530229609872107,0.6664637239979706,0.6394348191616365,24,21,78,141,0.6190476190476191,0.6388888888888888,0.5333333333333333,0.7333333333333333,0.21058771208155921,0.7037037037037037,0.6064448350064003,2,1,7,11,B
1,2026-09-04T07:14:48.458782+00:00,0.02,5,5,4049,20266247,1073,244,85,21,0,282,791,77,167,6,15,149,149,0,3.670729721823591,3.670729721823591,0.0,3744,False,[],1951.2889196872711,0.5286885245901639,0.4142235010498484,0.4000042765197682,0.6778711484593838,0.30617269358918603,0.3747958628198149,0.8633641424698261,8,69,46,121,0.6190476190476191,0.48333333333333334,0.475,0.75,0.2789301430554071,0.35555555555555557,0.7799718655057093,1,5,3,12,B
